Local time,Price,Volume,
13.01.2017 09:13:00.000,2271.54025,95.19,2271.48825
13.01.2017 09:14:00.000,2271.64975,89.73,2271.54025
13.01.2017 09:15:00.000,2271.63475,79.84,2271.64975
13.01.2017 09:16:00.000,2271.64225,72.9,2271.63475
13.01.2017 09:17:00.000,2271.793,133.6,2271.64225
13.01.2017 09:18:00.000,2272.02975,93.52,2271.793
13.01.2017 09:19:00.000,2272.06925,74.12,2272.02975
13.01.2017 09:20:00.000,2272.07425,96.41,2272.06925
13.01.2017 09:21:00.000,2272.09825,81.12,2272.07425
13.01.2017 09:22:00.000,2272.0445,79.13,2272.09825
13.01.2017 09:23:00.000,2271.9945,73.48,2272.0445
13.01.2017 09:24:00.000,2272.07575,66.8,2271.9945
13.01.2017 09:25:00.000,2271.8515,101.42,2272.07575
13.01.2017 09:26:00.000,2271.82775,115.55,2271.8515
13.01.2017 09:27:00.000,2271.98075,58.45,2271.82775
13.01.2017 09:28:00.000,2271.82325,92.23,2271.98075
13.01.2017 09:29:00.000,2271.58825,150.3,2271.82325
13.01.2017 09:30:00.000,2272.504,224.1,2271.58825
13.01.2017 09:31:00.000,2273.45875,224.04,2272.504
13.01.2017 09:32:00.000,2273.80625,215.17,2273.45875
13.01.2017 09:33:00.000,2274.38375,226.16,2273.80625
13.01.2017 09:34:00.000,2274.87275,174.97,2274.38375
13.01.2017 09:35:00.000,2275.724,226.93,2274.87275
13.01.2017 09:36:00.000,2275.911,201.36,2275.724
13.01.2017 09:37:00.000,2275.426,194.94,2275.911
13.01.2017 09:38:00.000,2275.468,212.71,2275.426
13.01.2017 09:39:00.000,2275.20025,196.93,2275.468
13.01.2017 09:40:00.000,2276.1475,211.52,2275.20025
13.01.2017 09:41:00.000,2276.64525,203.27,2276.1475
13.01.2017 09:42:00.000,2276.5135,193.21,2276.64525
13.01.2017 09:43:00.000,2276.533,176.44,2276.5135
13.01.2017 09:44:00.000,2276.846,218.26,2276.533
13.01.2017 09:45:00.000,2277.59625,218.51,2276.846
13.01.2017 09:46:00.000,2277.7045,200.91,2277.59625
13.01.2017 09:47:00.000,2277.63175,200.66,2277.7045
13.01.2017 09:48:00.000,2277.57225,193.4,2277.63175
13.01.2017 09:49:00.000,2277.38575,182.67,2277.57225
13.01.2017 09:50:00.000,2277.40925,167.9,2277.38575
13.01.2017 09:51:00.000,2277.63025,206.76,2277.40925
13.01.2017 09:52:00.000,2277.628,178.88,2277.63025
13.01.2017 09:53:00.000,2277.64175,183.7,2277.628
13.01.2017 09:54:00.000,2276.817,195.77,2277.64175
13.01.2017 09:55:00.000,2276.01875,174.64,2276.817
13.01.2017 09:56:00.000,2275.77625,181.45,2276.01875
13.01.2017 09:57:00.000,2275.95875,187.62,2275.77625
13.01.2017 09:58:00.000,2276.26875,112.98,2275.95875
13.01.2017 09:59:00.000,2275.9955,187.74,2276.26875
13.01.2017 10:00:00.000,2276.21075,244.8,2275.9955
13.01.2017 10:01:00.000,2276.14975,200.7,2276.21075
13.01.2017 10:02:00.000,2276.6075,183.25,2276.14975
13.01.2017 10:03:00.000,2276.89775,171.88,2276.6075
13.01.2017 10:04:00.000,2276.585,200.6,2276.89775
13.01.2017 10:05:00.000,2276.43025,192.76,2276.585
13.01.2017 10:06:00.000,2276.31875,201.54,2276.43025
13.01.2017 10:07:00.000,2276.086,187.08,2276.31875
13.01.2017 10:08:00.000,2276.0515,157.74,2276.086
13.01.2017 10:09:00.000,2276.12425,195.49,2276.0515
13.01.2017 10:10:00.000,2276.3245,172.23,2276.12425
13.01.2017 10:11:00.000,2276.81625,168.31,2276.3245
13.01.2017 10:12:00.000,2276.87675,185.38,2276.81625
13.01.2017 10:13:00.000,2276.58825,187.19,2276.87675
13.01.2017 10:14:00.000,2276.27875,164.69,2276.58825
13.01.2017 10:15:00.000,2276.283,181.47,2276.27875
13.01.2017 10:16:00.000,2276.70525,166.67,2276.283
13.01.2017 10:17:00.000,2276.935,155.51,2276.70525
13.01.2017 10:18:00.000,2276.27925,152.01,2276.935
13.01.2017 10:19:00.000,2275.47875,193.23,2276.27925
13.01.2017 10:20:00.000,2275.3255,167.39,2275.47875
13.01.2017 10:21:00.000,2275.28425,175.75,2275.3255
13.01.2017 10:22:00.000,2274.82575,179.14,2275.28425
13.01.2017 10:23:00.000,2274.7975,174.06,2274.82575
13.01.2017 10:24:00.000,2275.054,157.12,2274.7975
13.01.2017 10:25:00.000,2275.342,191.32,2275.054
13.01.2017 10:26:00.000,2275.70825,173.42,2275.342
13.01.2017 10:27:00.000,2275.74075,191.56,2275.70825
13.01.2017 10:28:00.000,2275.857,159.7,2275.74075
13.01.2017 10:29:00.000,2275.6755,171.43,2275.857
13.01.2017 10:30:00.000,2275.53275,136.59,2275.6755
13.01.2017 10:31:00.000,2275.803,178.57,2275.53275
13.01.2017 10:32:00.000,2276.3555,172.42,2275.803
13.01.2017 10:33:00.000,2276.71775,188.24,2276.3555
13.01.2017 10:34:00.000,2276.402,177.66,2276.71775
13.01.2017 10:35:00.000,2276.18425,158.2,2276.402
13.01.2017 10:36:00.000,2276.13825,129.81,2276.18425
13.01.2017 10:37:00.000,2276.299,156.38,2276.13825
13.01.2017 10:38:00.000,2276.211,180.85,2276.299
13.01.2017 10:39:00.000,2276.24175,171.65,2276.211
13.01.2017 10:40:00.000,2276.47025,163.02,2276.24175
13.01.2017 10:41:00.000,2275.9665,170.87,2276.47025
13.01.2017 10:42:00.000,2275.71425,185.4,2275.9665
13.01.2017 10:43:00.000,2276.151,176.48,2275.71425
13.01.2017 10:44:00.000,2276.66275,169.82,2276.151
13.01.2017 10:45:00.000,2276.937,147.52,2276.66275
13.01.2017 10:46:00.000,2276.8625,136.9,2276.937
13.01.2017 10:47:00.000,2276.845,144.89,2276.8625
13.01.2017 10:48:00.000,2276.74825,159.85,2276.845
13.01.2017 10:49:00.000,2276.33725,182.11,2276.74825
13.01.2017 10:50:00.000,2276.239,165.57,2276.33725
13.01.2017 10:51:00.000,2276.61525,191.44,2276.239
13.01.2017 10:52:00.000,2276.79925,120.62,2276.61525
13.01.2017 10:53:00.000,2276.67675,123.92,2276.79925
13.01.2017 10:54:00.000,2276.63725,138.71,2276.67675
13.01.2017 10:55:00.000,2276.5205,163.92,2276.63725
13.01.2017 10:56:00.000,2276.5175,162.9,2276.5205
13.01.2017 10:57:00.000,2276.172,121.94,2276.5175
13.01.2017 10:58:00.000,2276.12675,137.67,2276.172
13.01.2017 10:59:00.000,2276.2,18.27,2276.12675
13.01.2017 11:00:00.000,2276.4405,139.51,2276.2
13.01.2017 11:01:00.000,2276.67325,123.63,2276.4405
13.01.2017 11:02:00.000,2276.79575,150.94,2276.67325
13.01.2017 11:03:00.000,2276.6245,123.16,2276.79575
13.01.2017 11:04:00.000,2276.34775,116.09,2276.6245
13.01.2017 11:05:00.000,2275.93,132.56,2276.34775
13.01.2017 11:06:00.000,2275.087,194.61,2275.93
13.01.2017 11:07:00.000,2274.911,139.93,2275.087
13.01.2017 11:08:00.000,2275.1145,133.73,2274.911
13.01.2017 11:09:00.000,2275.246,97.94,2275.1145
13.01.2017 11:10:00.000,2275.34875,177.66,2275.246
13.01.2017 11:11:00.000,2275.46475,155.95,2275.34875
13.01.2017 11:12:00.000,2275.14625,185.07,2275.46475
13.01.2017 11:13:00.000,2274.91375,141.59,2275.14625
13.01.2017 11:14:00.000,2275.15625,135.09,2274.91375
13.01.2017 11:15:00.000,2275.40925,168.03,2275.15625
13.01.2017 11:16:00.000,2275.3445,152.61,2275.40925
13.01.2017 11:17:00.000,2275.59825,151.72,2275.3445
13.01.2017 11:18:00.000,2275.7025,122.39,2275.59825
13.01.2017 11:19:00.000,2275.80425,147.76,2275.7025
13.01.2017 11:20:00.000,2275.87475,103.41,2275.80425
13.01.2017 11:21:00.000,2276.07525,142.08,2275.87475
13.01.2017 11:22:00.000,2276.35275,123.3,2276.07525
13.01.2017 11:23:00.000,2276.49625,157.89,2276.35275
13.01.2017 11:24:00.000,2276.351,140.52,2276.49625
13.01.2017 11:25:00.000,2276.36775,169.52,2276.351
13.01.2017 11:26:00.000,2276.31775,127.53,2276.36775
13.01.2017 11:27:00.000,2276.44375,158.35,2276.31775
13.01.2017 11:28:00.000,2276.59875,131.15,2276.44375
13.01.2017 11:29:00.000,2276.77025,158.94,2276.59875
13.01.2017 11:30:00.000,2276.8005,147.18,2276.77025
13.01.2017 11:31:00.000,2276.8425,147.54,2276.8005
13.01.2017 11:32:00.000,2276.90825,159.83,2276.8425
13.01.2017 11:33:00.000,2276.93975,101.27,2276.90825
13.01.2017 11:34:00.000,2277.0525,140.67,2276.93975
13.01.2017 11:35:00.000,2277.2705,170.26,2277.0525
13.01.2017 11:36:00.000,2277.285,143.08,2277.2705
13.01.2017 11:37:00.000,2277.15675,129.38,2277.285
13.01.2017 11:38:00.000,2277.331,124.96,2277.15675
13.01.2017 11:39:00.000,2277.373,127.37,2277.331
13.01.2017 11:40:00.000,2277.123,138.99,2277.373
13.01.2017 11:41:00.000,2276.77575,171.17,2277.123
13.01.2017 11:42:00.000,2276.6275,129.94,2276.77575
13.01.2017 11:43:00.000,2276.83825,163.77,2276.6275
13.01.2017 11:44:00.000,2276.28075,172.11,2276.83825
13.01.2017 11:45:00.000,2275.87025,155.49,2276.28075
13.01.2017 11:46:00.000,2275.70225,153.37,2275.87025
13.01.2017 11:47:00.000,2275.5695,115.76,2275.70225
13.01.2017 11:48:00.000,2275.4845,137.82,2275.5695
13.01.2017 11:49:00.000,2275.70525,157.74,2275.4845
13.01.2017 11:50:00.000,2275.96525,139.9,2275.70525
13.01.2017 11:51:00.000,2276.17625,137.21,2275.96525
13.01.2017 11:52:00.000,2276.1855,125.73,2276.17625
13.01.2017 11:53:00.000,2276.4835,163.93,2276.1855
13.01.2017 11:54:00.000,2276.7115,171.32,2276.4835
13.01.2017 11:55:00.000,2276.71675,149.73,2276.7115
13.01.2017 11:56:00.000,2276.7385,97.94,2276.71675
13.01.2017 11:57:00.000,2276.917,136.6,2276.7385
13.01.2017 11:58:00.000,2276.912,156.4,2276.917
13.01.2017 11:59:00.000,2276.8185,136,2276.912
13.01.2017 12:00:00.000,2276.985,127.39,2276.8185
13.01.2017 12:01:00.000,2276.89775,139.01,2276.985
13.01.2017 12:02:00.000,2276.676,127.69,2276.89775
13.01.2017 12:03:00.000,2276.4195,97.37,2276.676
13.01.2017 12:04:00.000,2276.409,132.36,2276.4195
13.01.2017 12:05:00.000,2276.39325,89.2,2276.409
13.01.2017 12:06:00.000,2276.06775,97.8,2276.39325
13.01.2017 12:07:00.000,2275.93975,131.62,2276.06775
13.01.2017 12:08:00.000,2275.95475,123.61,2275.93975
13.01.2017 12:09:00.000,2275.861,139.91,2275.95475
13.01.2017 12:10:00.000,2275.608,153.85,2275.861
13.01.2017 12:11:00.000,2275.2725,171.76,2275.608
13.01.2017 12:12:00.000,2275.103,129.8,2275.2725
13.01.2017 12:13:00.000,2274.96025,173.43,2275.103
13.01.2017 12:14:00.000,2275.23875,164.09,2274.96025
13.01.2017 12:15:00.000,2275.0645,135.42,2275.23875
13.01.2017 12:16:00.000,2274.79725,175.1,2275.0645
13.01.2017 12:17:00.000,2274.076,184.32,2274.79725
13.01.2017 12:18:00.000,2272.99,207.25,2274.076
13.01.2017 12:19:00.000,2273.11375,169.1,2272.99
13.01.2017 12:20:00.000,2273.46125,132.82,2273.11375
13.01.2017 12:21:00.000,2273.322,137.33,2273.46125
13.01.2017 12:22:00.000,2273.43675,130.88,2273.322
13.01.2017 12:23:00.000,2273.64375,123.16,2273.43675
13.01.2017 12:24:00.000,2273.6315,124.52,2273.64375
13.01.2017 12:25:00.000,2273.44175,142.81,2273.6315
13.01.2017 12:26:00.000,2273.6805,136.61,2273.44175
13.01.2017 12:27:00.000,2273.78825,167.89,2273.6805
13.01.2017 12:28:00.000,2273.46125,137.65,2273.78825
13.01.2017 12:29:00.000,2273.343,119.24,2273.46125
13.01.2017 12:30:00.000,2273.55775,134.03,2273.343
13.01.2017 12:31:00.000,2273.6775,89.64,2273.55775
13.01.2017 12:32:00.000,2273.83775,133.58,2273.6775
13.01.2017 12:33:00.000,2274.09875,98.86,2273.83775
13.01.2017 12:34:00.000,2274.20025,115.3,2274.09875
13.01.2017 12:35:00.000,2274.29125,130.42,2274.20025
13.01.2017 12:36:00.000,2274.301,142.95,2274.29125
13.01.2017 12:37:00.000,2274.25,124.99,2274.301
13.01.2017 12:38:00.000,2274.53325,148.09,2274.25
13.01.2017 12:39:00.000,2274.44875,72.6,2274.53325
13.01.2017 12:40:00.000,2274.5225,102.05,2274.44875
13.01.2017 12:41:00.000,2274.6415,113.81,2274.5225
13.01.2017 12:42:00.000,2274.72575,126.97,2274.6415
13.01.2017 12:43:00.000,2274.454,104.46,2274.72575
13.01.2017 12:44:00.000,2274.266,129.05,2274.454
13.01.2017 12:45:00.000,2274.16,124.37,2274.266
13.01.2017 12:46:00.000,2274.14525,98.86,2274.16
13.01.2017 12:47:00.000,2274.18275,110.32,2274.14525
13.01.2017 12:48:00.000,2273.996,106.25,2274.18275
13.01.2017 12:49:00.000,2273.8435,102.02,2273.996
13.01.2017 12:50:00.000,2273.84025,91.33,2273.8435
13.01.2017 12:51:00.000,2273.921,112.47,2273.84025
13.01.2017 12:52:00.000,2274.509,134.82,2273.921
13.01.2017 12:53:00.000,2274.95025,129.05,2274.509
13.01.2017 12:54:00.000,2275.0405,163.02,2274.95025
13.01.2017 12:55:00.000,2275.08475,105.81,2275.0405
13.01.2017 12:56:00.000,2275.1095,90.87,2275.08475
13.01.2017 12:57:00.000,2275.094,92.07,2275.1095
13.01.2017 12:58:00.000,2274.9375,110.5,2275.094
13.01.2017 12:59:00.000,2274.98625,122.61,2274.9375
13.01.2017 13:00:00.000,2275.21075,87.98,2274.98625
13.01.2017 13:01:00.000,2275.2435,86.32,2275.21075
13.01.2017 13:02:00.000,2275.1275,78.79,2275.2435
13.01.2017 13:03:00.000,2274.9525,85.88,2275.1275
13.01.2017 13:04:00.000,2275.29875,108.28,2274.9525
13.01.2017 13:05:00.000,2275.391,157.79,2275.29875
13.01.2017 13:06:00.000,2275.35775,116.32,2275.391
13.01.2017 13:07:00.000,2275.22325,102.83,2275.35775
13.01.2017 13:08:00.000,2275.10775,103.34,2275.22325
13.01.2017 13:09:00.000,2275.12825,127.77,2275.10775
13.01.2017 13:10:00.000,2275.104,134.46,2275.12825
13.01.2017 13:11:00.000,2275.138,112.13,2275.104
13.01.2017 13:12:00.000,2275.0835,118.99,2275.138
13.01.2017 13:13:00.000,2274.913,115.91,2275.0835
13.01.2017 13:14:00.000,2274.85075,90.88,2274.913
13.01.2017 13:15:00.000,2275.10325,116.73,2274.85075
13.01.2017 13:16:00.000,2275.19675,105.65,2275.10325
13.01.2017 13:17:00.000,2275.30775,154.04,2275.19675
13.01.2017 13:18:00.000,2275.3165,91.77,2275.30775
13.01.2017 13:19:00.000,2275.279,83.37,2275.3165
13.01.2017 13:20:00.000,2275.37275,101.26,2275.279
13.01.2017 13:21:00.000,2275.4265,117.88,2275.37275
13.01.2017 13:22:00.000,2275.33825,123.35,2275.4265
13.01.2017 13:23:00.000,2275.39175,82.72,2275.33825
13.01.2017 13:24:00.000,2275.44625,131.78,2275.39175
13.01.2017 13:25:00.000,2275.40325,82.57,2275.44625
13.01.2017 13:26:00.000,2275.424,97.96,2275.40325
13.01.2017 13:27:00.000,2275.43325,77.29,2275.424
13.01.2017 13:28:00.000,2275.518,76.36,2275.43325
13.01.2017 13:29:00.000,2275.381,75.91,2275.518
13.01.2017 13:30:00.000,2275.181,93.73,2275.381
13.01.2017 13:31:00.000,2275.108,120.6,2275.181
13.01.2017 13:32:00.000,2274.9825,121.96,2275.108
13.01.2017 13:33:00.000,2275.015,107.21,2274.9825
13.01.2017 13:34:00.000,2275.4315,113.55,2275.015
13.01.2017 13:35:00.000,2275.54825,131.46,2275.4315
13.01.2017 13:36:00.000,2275.36875,96.76,2275.54825
13.01.2017 13:37:00.000,2275.25,82.55,2275.36875
13.01.2017 13:38:00.000,2275.25925,140,2275.25
13.01.2017 13:39:00.000,2275.24075,68.06,2275.25925
13.01.2017 13:40:00.000,2275.00925,89.36,2275.24075
13.01.2017 13:41:00.000,2274.80225,103.85,2275.00925
13.01.2017 13:42:00.000,2274.76825,74.7,2274.80225
13.01.2017 13:43:00.000,2274.759,61.42,2274.76825
13.01.2017 13:44:00.000,2274.69525,90.18,2274.759
13.01.2017 13:45:00.000,2274.7045,133.33,2274.69525
13.01.2017 13:46:00.000,2274.5085,99.62,2274.7045
13.01.2017 13:47:00.000,2274.3515,109.52,2274.5085
13.01.2017 13:48:00.000,2274.332,102.89,2274.3515
13.01.2017 13:49:00.000,2274.462,75.91,2274.332
13.01.2017 13:50:00.000,2274.51975,99.19,2274.462
13.01.2017 13:51:00.000,2274.24875,136.93,2274.51975
13.01.2017 13:52:00.000,2274.1395,105.35,2274.24875
13.01.2017 13:53:00.000,2274.12,107.01,2274.1395
13.01.2017 13:54:00.000,2274.13225,85.12,2274.12
13.01.2017 13:55:00.000,2274.15675,108.68,2274.13225
13.01.2017 13:56:00.000,2274.182,78.02,2274.15675
13.01.2017 13:57:00.000,2274.24175,100.87,2274.182
13.01.2017 13:58:00.000,2274.447,112.01,2274.24175
13.01.2017 13:59:00.000,2274.3675,93.74,2274.447
13.01.2017 14:00:00.000,2274.0025,157.42,2274.3675
13.01.2017 14:01:00.000,2274.0745,96.74,2274.0025
13.01.2017 14:02:00.000,2274.49,120.37,2274.0745
13.01.2017 14:03:00.000,2274.79675,116.39,2274.49
13.01.2017 14:04:00.000,2274.51225,73.8,2274.79675
13.01.2017 14:05:00.000,2274.221,106.27,2274.51225
13.01.2017 14:06:00.000,2274.45775,103.87,2274.221
13.01.2017 14:07:00.000,2274.614,83.01,2274.45775
13.01.2017 14:08:00.000,2274.5415,76.37,2274.614
13.01.2017 14:09:00.000,2273.96275,120.76,2274.5415
13.01.2017 14:10:00.000,2273.06525,136.47,2273.96275
13.01.2017 14:11:00.000,2273.04725,142.06,2273.06525
13.01.2017 14:12:00.000,2272.91675,138,2273.04725
13.01.2017 14:13:00.000,2272.698,137.09,2272.91675
13.01.2017 14:14:00.000,2272.77225,85.58,2272.698
13.01.2017 14:15:00.000,2272.362,144.03,2272.77225
13.01.2017 14:16:00.000,2272.14825,127.55,2272.362
13.01.2017 14:17:00.000,2272.1925,145.37,2272.14825
13.01.2017 14:18:00.000,2272.53575,153.87,2272.1925
13.01.2017 14:19:00.000,2272.9665,113.86,2272.53575
13.01.2017 14:20:00.000,2273.1775,84.97,2272.9665
13.01.2017 14:21:00.000,2273.141,62.63,2273.1775
13.01.2017 14:22:00.000,2273.0675,85.88,2273.141
13.01.2017 14:23:00.000,2272.999,120.05,2273.0675
13.01.2017 14:24:00.000,2272.95325,84.66,2272.999
13.01.2017 14:25:00.000,2272.86975,122.4,2272.95325
13.01.2017 14:26:00.000,2272.64,116.83,2272.86975
13.01.2017 14:27:00.000,2272.27425,120.6,2272.64
13.01.2017 14:28:00.000,2271.812,139.49,2272.27425
13.01.2017 14:29:00.000,2271.534,128.15,2271.812
13.01.2017 14:30:00.000,2271.35425,119.98,2271.534
13.01.2017 14:31:00.000,2271.906,142.71,2271.35425
13.01.2017 14:32:00.000,2272.198,121.22,2271.906
13.01.2017 14:33:00.000,2272.0255,115.31,2272.198
13.01.2017 14:34:00.000,2272.2555,148.13,2272.0255
13.01.2017 14:35:00.000,2272.80475,163.49,2272.2555
13.01.2017 14:36:00.000,2272.932,132.68,2272.80475
13.01.2017 14:37:00.000,2272.86975,95.54,2272.932
13.01.2017 14:38:00.000,2272.874,73.05,2272.86975
13.01.2017 14:39:00.000,2272.81775,104.61,2272.874
13.01.2017 14:40:00.000,2272.64975,136.31,2272.81775
13.01.2017 14:41:00.000,2272.38875,121.36,2272.64975
13.01.2017 14:42:00.000,2272.405,125.45,2272.38875
13.01.2017 14:43:00.000,2272.986,168.66,2272.405
13.01.2017 14:44:00.000,2273.27575,128.17,2272.986
13.01.2017 14:45:00.000,2273.16675,108.69,2273.27575
13.01.2017 14:46:00.000,2273.1225,107.64,2273.16675
13.01.2017 14:47:00.000,2273.1235,75.18,2273.1225
13.01.2017 14:48:00.000,2273.061,90.87,2273.1235
13.01.2017 14:49:00.000,2272.95775,98.7,2273.061
13.01.2017 14:50:00.000,2272.64275,116.86,2272.95775
13.01.2017 14:51:00.000,2272.1745,152.47,2272.64275
13.01.2017 14:52:00.000,2272.626,128.77,2272.1745
13.01.2017 14:53:00.000,2273.04025,107.46,2272.626
13.01.2017 14:54:00.000,2272.96325,119.07,2273.04025
13.01.2017 14:55:00.000,2273.0915,93.42,2272.96325
13.01.2017 14:56:00.000,2273.63025,127.75,2273.0915
13.01.2017 14:57:00.000,2273.9005,141.45,2273.63025
13.01.2017 14:58:00.000,2274.118,149.02,2273.9005
13.01.2017 14:59:00.000,2274.29,147.05,2274.118
13.01.2017 15:00:00.000,2274.10525,107,2274.29
13.01.2017 15:01:00.000,2273.8765,107,2274.10525
13.01.2017 15:02:00.000,2273.87975,113.36,2273.8765
13.01.2017 15:03:00.000,2273.94575,92.06,2273.87975
13.01.2017 15:04:00.000,2273.85425,122.86,2273.94575
13.01.2017 15:05:00.000,2273.846,97.81,2273.85425
13.01.2017 15:06:00.000,2273.75425,113.38,2273.846
13.01.2017 15:07:00.000,2273.64825,110.32,2273.75425
13.01.2017 15:08:00.000,2273.60725,117.13,2273.64825
13.01.2017 15:09:00.000,2273.6705,90.27,2273.60725
13.01.2017 15:10:00.000,2273.452,98.71,2273.6705
13.01.2017 15:11:00.000,2273.50525,116.21,2273.452
13.01.2017 15:12:00.000,2273.52025,85.12,2273.50525
13.01.2017 15:13:00.000,2273.257,81.83,2273.52025
13.01.2017 15:14:00.000,2273.23625,97.66,2273.257
13.01.2017 15:15:00.000,2273.414,103.73,2273.23625
13.01.2017 15:16:00.000,2273.43725,60.97,2273.414
13.01.2017 15:17:00.000,2273.68375,94.36,2273.43725
13.01.2017 15:18:00.000,2273.6515,160.63,2273.68375
13.01.2017 15:19:00.000,2273.6345,126.2,2273.6515
13.01.2017 15:20:00.000,2273.8815,87.98,2273.6345
13.01.2017 15:21:00.000,2273.997,133.58,2273.8815
13.01.2017 15:22:00.000,2273.9855,92.96,2273.997
13.01.2017 15:23:00.000,2273.98825,78.02,2273.9855
13.01.2017 15:24:00.000,2274.00225,102.03,2273.98825
13.01.2017 15:25:00.000,2273.843,86.63,2274.00225
13.01.2017 15:26:00.000,2273.771,93.72,2273.843
13.01.2017 15:27:00.000,2273.6395,125.15,2273.771
13.01.2017 15:28:00.000,2273.681,91.48,2273.6395
13.01.2017 15:29:00.000,2273.78375,71.38,2273.681
13.01.2017 15:30:00.000,2273.6405,126.8,2273.78375
13.01.2017 15:31:00.000,2273.211,129.09,2273.6405
13.01.2017 15:32:00.000,2273.16425,140.84,2273.211
13.01.2017 15:33:00.000,2273.42225,90.41,2273.16425
13.01.2017 15:34:00.000,2273.56375,131.34,2273.42225
13.01.2017 15:35:00.000,2273.5825,114.1,2273.56375
13.01.2017 15:36:00.000,2274.04175,133.01,2273.5825
13.01.2017 15:37:00.000,2274.5275,116.22,2274.04175
13.01.2017 15:38:00.000,2274.71275,123.33,2274.5275
13.01.2017 15:39:00.000,2274.7695,132.22,2274.71275
13.01.2017 15:40:00.000,2274.90475,117.89,2274.7695
13.01.2017 15:41:00.000,2275.23425,156.44,2274.90475
13.01.2017 15:42:00.000,2275.44675,134.5,2275.23425
13.01.2017 15:43:00.000,2275.38075,120.02,2275.44675
13.01.2017 15:44:00.000,2275.4775,96.75,2275.38075
13.01.2017 15:45:00.000,2275.621,116.38,2275.4775
13.01.2017 15:46:00.000,2275.6425,140.66,2275.621
13.01.2017 15:47:00.000,2275.93225,112.16,2275.6425
13.01.2017 15:48:00.000,2275.96275,104.9,2275.93225
13.01.2017 15:49:00.000,2275.334,120.44,2275.96275
13.01.2017 15:50:00.000,2275.10525,131.07,2275.334
13.01.2017 15:51:00.000,2275.16825,131.93,2275.10525
13.01.2017 15:52:00.000,2275.03925,113.21,2275.16825
13.01.2017 15:53:00.000,2274.6115,135.1,2275.03925
13.01.2017 15:54:00.000,2274.39375,124.68,2274.6115
13.01.2017 15:55:00.000,2274.51175,158.84,2274.39375
13.01.2017 15:56:00.000,2274.3685,145.38,2274.51175
13.01.2017 15:57:00.000,2274.2195,136.74,2274.3685
13.01.2017 15:58:00.000,2274.056,162.89,2274.2195
13.01.2017 15:59:00.000,2273.92425,175.83,2274.056
